order_id,store_code,order_date,gross_sales,promo_deductions,guest_count
QU-003367,STR-B09,2024-05-13,353.55,0.0,8
QU-003368,STR-B09,2024-05-13,186.74,14.94,4
QU-003369,STR-B09,2024-05-14,147.52,0.0,1
QU-003370,STR-B09,2024-05-14,372.79,29.82,3
QU-003371,STR-B09,2024-05-14,221.49,17.72,9
QU-003372,STR-B09,2024-05-15,450.77,0.0,8
QU-003373,STR-B09,2024-05-15,141.1,0.0,2
QU-003374,STR-B09,2024-05-15,481.61,0.0,6
QU-003375,STR-B09,2024-05-16,356.35,42.76,10
QU-003376,STR-B09,2024-05-16,275.62,33.07,2
QU-003377,STR-B09,2024-05-16,111.44,0.0,2
QU-003378,STR-B09,2024-05-16,334.63,40.16,3
QU-003379,STR-B09,2024-05-16,292.43,0.0,5
QU-003380,STR-B09,2024-05-17,370.12,0.0,3
QU-003381,STR-B09,2024-05-17,519.82,41.59,7
QU-003382,STR-B09,2024-05-17,335.33,0.0,6
QU-003383,STR-B09,2024-05-17,151.64,18.2,4
QU-003384,STR-B09,2024-05-17,126.66,15.2,8
QU-003385,STR-B09,2024-05-17,301.99,36.24,6
QU-003386,STR-B09,2024-05-18,273.28,0.0,1
QU-003387,STR-B09,2024-05-18,490.43,58.85,1
QU-003388,STR-B09,2024-05-18,112.64,0.0,5
QU-003389,STR-B09,2024-05-18,508.6,0.0,8
QU-003390,STR-B09,2024-05-19,257.64,0.0,3
QU-003391,STR-B09,2024-05-19,185.58,14.85,3
QU-003392,STR-B09,2024-05-19,235.99,18.88,6
QU-003393,STR-B09,2024-05-19,129.61,0.0,1
QU-003394,STR-B09,2024-05-19,182.71,14.62,9
QU-003395,STR-B09,2024-05-19,239.99,0.0,4
QU-003396,STR-B09,2024-05-19,341.8,27.34,4
QU-003397,STR-B09,2024-05-20,458.77,36.7,2
QU-003398,STR-B09,2024-05-20,410.39,49.25,5
QU-003399,STR-B09,2024-05-20,434.83,0.0,9
QU-003400,STR-B09,2024-05-20,122.05,9.76,4
QU-003401,STR-B09,2024-05-21,488.13,0.0,3
QU-003402,STR-B09,2024-05-21,344.66,0.0,9
QU-003403,STR-B09,2024-05-22,172.56,0.0,8
QU-003404,STR-B09,2024-05-22,508.01,0.0,2
QU-003405,STR-B09,2024-05-22,130.15,15.62,9
QU-003406,STR-B09,2024-05-23,409.89,0.0,2
QU-003407,STR-B09,2024-05-23,112.67,9.01,3
QU-003408,STR-B09,2024-05-24,279.48,0.0,1
QU-003409,STR-B09,2024-05-24,254.95,20.4,5
QU-003410,STR-B09,2024-05-24,329.51,0.0,6
QU-003411,STR-B09,2024-05-24,158.83,0.0,10
QU-003412,STR-B09,2024-05-24,158.68,0.0,7
QU-003413,STR-B09,2024-05-25,500.1,0.0,8
QU-003414,STR-B09,2024-05-25,251.71,0.0,7
QU-003415,STR-B09,2024-05-25,348.82,0.0,6
QU-003416,STR-B09,2024-05-25,242.18,29.06,1
QU-003417,STR-B09,2024-05-25,178.71,0.0,4
QU-003418,STR-B09,2024-05-25,242.65,0.0,3
QU-003419,STR-B09,2024-05-26,279.62,0.0,7
QU-003420,STR-B09,2024-05-26,272.38,21.79,3
QU-003421,STR-B09,2024-05-26,161.97,12.96,7
QU-003422,STR-B09,2024-05-26,121.77,0.0,8
QU-003423,STR-B09,2024-05-26,342.86,0.0,6
QU-003424,STR-B09,2024-05-27,494.07,0.0,5
QU-003425,STR-B09,2024-05-27,401.35,0.0,1
QU-003426,STR-B09,2024-05-27,244.81,19.58,5
QU-003427,STR-B09,2024-05-27,507.14,0.0,6
QU-003428,STR-B09,2024-05-28,349.84,41.98,1
QU-003429,STR-B09,2024-05-28,251.44,0.0,8
QU-003430,STR-B09,2024-05-28,125.74,10.06,1
QU-003431,STR-B09,2024-05-28,388.68,0.0,5
QU-003432,STR-B09,2024-05-29,482.39,0.0,2
QU-003433,STR-B09,2024-05-29,136.67,0.0,2
QU-003434,STR-B09,2024-05-29,239.63,0.0,4
QU-003435,STR-B09,2024-05-29,471.83,56.62,10
QU-003436,STR-B09,2024-05-29,249.32,0.0,2
QU-003437,STR-B09,2024-05-30,210.38,0.0,5
QU-003438,STR-B09,2024-05-30,92.08,0.0,1
QU-003439,STR-B09,2024-05-30,380.93,0.0,4
QU-003440,STR-B09,2024-05-30,451.47,36.12,10
QU-003441,STR-B09,2024-05-31,392.61,31.41,9
QU-003442,STR-B09,2024-05-31,101.5,12.18,4
QU-003443,STR-B09,2024-05-31,235.51,0.0,6
QU-003444,STR-B09,2024-05-31,514.0,0.0,7
QU-003445,STR-B09,2024-06-01,227.9,27.35,8
QU-003446,STR-B09,2024-06-01,250.41,30.05,8
QU-003447,STR-B09,2024-06-01,337.02,26.96,5
QU-003448,STR-B09,2024-06-01,147.18,0.0,3
QU-003449,STR-B09,2024-06-01,361.78,0.0,5
QU-003450,STR-B09,2024-06-01,181.59,21.79,3
QU-003451,STR-B09,2024-06-02,230.45,27.65,5
QU-003452,STR-B09,2024-06-02,341.63,27.33,9
QU-003453,STR-B09,2024-06-02,230.96,18.48,9
QU-003454,STR-B09,2024-06-02,460.6,36.85,8
QU-003455,STR-B09,2024-06-02,488.36,0.0,4
QU-003456,STR-B09,2024-06-02,114.39,13.73,2
QU-003457,STR-B09,2024-06-02,233.43,0.0,9
QU-003458,STR-B09,2024-06-03,504.27,60.51,10
QU-003459,STR-B09,2024-06-03,202.46,0.0,2
QU-003460,STR-B09,2024-06-03,453.83,54.46,4
QU-003461,STR-B09,2024-06-03,382.11,0.0,5
QU-003462,STR-B09,2024-06-03,267.47,0.0,10
QU-003463,STR-B09,2024-06-04,289.59,0.0,4
QU-003464,STR-B09,2024-06-04,278.81,0.0,1
QU-003465,STR-B09,2024-06-04,467.11,0.0,10
QU-003466,STR-B09,2024-06-05,463.44,37.08,4
QU-003467,STR-B09,2024-06-05,226.81,27.22,8
QU-003468,STR-B09,2024-06-05,240.87,0.0,6
QU-003469,STR-B09,2024-06-05,177.68,0.0,1
QU-003470,STR-B09,2024-06-06,251.8,0.0,1
QU-003471,STR-B09,2024-06-06,117.99,0.0,7
QU-003472,STR-B09,2024-06-06,207.65,0.0,10
QU-003473,STR-B09,2024-06-07,157.82,18.94,5
QU-003474,STR-B09,2024-06-07,120.52,0.0,4
QU-003475,STR-B09,2024-06-07,273.77,0.0,9
QU-003476,STR-B09,2024-06-07,499.77,39.98,10
QU-003477,STR-B09,2024-06-07,425.68,0.0,3
QU-003478,STR-B09,2024-06-07,394.94,47.39,10
QU-003479,STR-B09,2024-06-07,204.45,0.0,2
QU-003480,STR-B09,2024-06-08,123.37,0.0,1
QU-003481,STR-B09,2024-06-08,412.68,33.01,1
QU-003482,STR-B09,2024-06-08,356.22,0.0,9
QU-003483,STR-B09,2024-06-08,203.73,16.3,10
QU-003484,STR-B09,2024-06-08,114.54,9.16,8
QU-003485,STR-B09,2024-06-08,433.87,0.0,8
QU-003486,STR-B09,2024-06-08,182.94,0.0,7
QU-003487,STR-B09,2024-06-09,282.4,33.89,3
QU-003488,STR-B09,2024-06-09,300.85,24.07,1
QU-003489,STR-B09,2024-06-09,126.26,0.0,7
QU-003490,STR-B09,2024-06-09,364.02,29.12,8
QU-003491,STR-B09,2024-06-09,215.58,0.0,10
QU-003492,STR-B09,2024-06-10,113.67,13.64,4
QU-003493,STR-B09,2024-06-10,146.87,11.75,7
QU-003494,STR-B09,2024-06-10,409.78,0.0,9
QU-003495,STR-B09,2024-06-10,93.73,0.0,1
QU-003496,STR-B09,2024-06-10,316.46,0.0,4
QU-003497,STR-B09,2024-06-11,107.64,8.61,1
QU-003498,STR-B09,2024-06-11,446.62,0.0,1
QU-003499,STR-B09,2024-06-11,485.26,0.0,3
QU-003500,STR-B09,2024-06-11,401.71,0.0,7
QU-003501,STR-B09,2024-06-11,330.63,0.0,10
QU-003502,STR-B09,2024-06-12,227.01,0.0,2
QU-003503,STR-B09,2024-06-12,486.76,0.0,9
QU-003504,STR-B09,2024-06-13,405.59,48.67,4
QU-003505,STR-B09,2024-06-13,429.57,51.55,2
QU-003506,STR-B09,2024-06-14,426.65,34.13,7
QU-003507,STR-B09,2024-06-14,354.88,28.39,2
QU-003508,STR-B09,2024-06-14,107.06,0.0,5
QU-003509,STR-B09,2024-06-14,353.97,0.0,2
QU-003510,STR-B09,2024-06-15,188.63,0.0,9
QU-003511,STR-B09,2024-06-15,154.42,0.0,6
QU-003512,STR-B09,2024-06-15,138.19,11.06,5
QU-003513,STR-B09,2024-06-15,422.39,50.69,6
QU-003514,STR-B09,2024-06-15,307.95,24.64,2
QU-003515,STR-B09,2024-06-15,276.03,0.0,2
QU-003516,STR-B09,2024-06-15,117.05,9.36,1
QU-003517,STR-B09,2024-06-16,439.48,0.0,5
QU-003518,STR-B09,2024-06-16,428.28,51.39,7
QU-003519,STR-B09,2024-06-16,225.94,0.0,3
QU-003520,STR-B09,2024-06-16,393.63,0.0,2
QU-003521,STR-B09,2024-06-16,453.13,0.0,6
QU-003522,STR-B09,2024-06-17,363.7,0.0,6
QU-003523,STR-B09,2024-06-17,388.99,0.0,10
QU-003524,STR-B09,2024-06-17,449.96,0.0,1
QU-003525,STR-B09,2024-06-17,512.64,0.0,5
QU-003526,STR-B09,2024-06-18,506.41,0.0,7
QU-003527,STR-B09,2024-06-18,182.57,0.0,3
QU-003528,STR-B09,2024-06-18,187.67,15.01,6
QU-003529,STR-B09,2024-06-19,306.37,24.51,2
QU-003530,STR-B09,2024-06-19,452.86,0.0,3
QU-003531,STR-B09,2024-06-19,91.02,0.0,7
QU-003532,STR-B09,2024-06-19,128.74,0.0,10
QU-003533,STR-B09,2024-06-20,96.17,0.0,9
QU-003534,STR-B09,2024-06-20,268.59,21.49,8
QU-003535,STR-B09,2024-06-20,210.43,25.25,3
QU-003536,STR-B09,2024-06-21,309.42,24.75,9
QU-003537,STR-B09,2024-06-21,94.68,0.0,10
QU-003538,STR-B09,2024-06-21,116.57,0.0,10
QU-003539,STR-B09,2024-06-21,275.93,0.0,10
QU-003540,STR-B09,2024-06-21,483.24,38.66,7
QU-003541,STR-B09,2024-06-22,415.79,33.26,3
QU-003542,STR-B09,2024-06-22,334.09,0.0,3
QU-003543,STR-B09,2024-06-22,497.35,59.68,7
QU-003544,STR-B09,2024-06-22,496.55,0.0,10
QU-003545,STR-B09,2024-06-22,347.23,0.0,5
QU-003546,STR-B09,2024-06-22,430.56,34.44,2
QU-003547,STR-B09,2024-06-22,513.11,0.0,10
QU-003548,STR-B09,2024-06-23,461.91,0.0,9
QU-003549,STR-B09,2024-06-23,454.94,0.0,7
QU-003550,STR-B09,2024-06-23,237.99,19.04,2
QU-003551,STR-B09,2024-06-23,195.4,15.63,2
QU-003552,STR-B09,2024-06-23,238.17,0.0,3
QU-003553,STR-B09,2024-06-23,290.2,34.82,4
QU-003554,STR-B09,2024-06-24,314.08,25.13,4
QU-003555,STR-B09,2024-06-24,152.79,0.0,8
QU-003556,STR-B09,2024-06-24,420.03,33.6,6
QU-003557,STR-B09,2024-06-25,415.16,49.82,5
QU-003558,STR-B09,2024-06-25,145.08,0.0,10
QU-003559,STR-B09,2024-06-25,421.29,0.0,7
QU-003560,STR-B09,2024-06-25,386.1,0.0,5
QU-003561,STR-B09,2024-06-26,171.32,0.0,1
QU-003562,STR-B09,2024-06-26,156.79,0.0,5
QU-003563,STR-B09,2024-06-27,255.44,0.0,10
QU-003564,STR-B09,2024-06-27,216.37,0.0,9
QU-003565,STR-B09,2024-06-27,515.73,0.0,4
QU-003566,STR-B09,2024-06-28,511.49,0.0,6
QU-003567,STR-B09,2024-06-28,400.99,0.0,6
QU-003568,STR-B09,2024-06-28,256.67,30.8,3
QU-003569,STR-B09,2024-06-28,513.91,61.67,10
QU-003570,STR-B09,2024-06-28,504.2,40.34,6
QU-003571,STR-B09,2024-06-29,378.46,0.0,10
QU-003572,STR-B09,2024-06-29,477.7,0.0,1
QU-003573,STR-B09,2024-06-29,508.47,0.0,10
QU-003574,STR-B09,2024-06-29,325.29,0.0,4
QU-003575,STR-B09,2024-06-29,190.09,15.21,7
QU-003576,STR-B09,2024-06-29,121.49,14.58,2
QU-003577,STR-B09,2024-06-29,477.08,38.17,8
QU-003578,STR-B09,2024-06-30,132.7,0.0,2
QU-003579,STR-B09,2024-06-30,139.54,0.0,6
QU-003580,STR-B09,2024-06-30,411.94,49.43,2
QU-003581,STR-B09,2024-06-30,363.78,0.0,4
